drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus,prior_repurposing_count,dc_struct_id,dc_approval_date,established_product,why_stopped_classification,label,split
Clarithromycin,DB01211,Haemophilus influenzae pneumonia,C0276026,Approved,,,19,668,1991-10-31,True,,repurposed-success,confirmation
Clarithromycin,DB01211,Haemophilus parainfluenzae pneumonia,C0877633,Approved,,,19,668,1991-10-31,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Serratia Infections,C0085394,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Proteus pneumonia,C1260917,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Pneumonia due to Escherichia coli,C0276089,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,GONOCOCCAL INFECTION DISSEMINATED,C0744451,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Staphylococcal meningitis,C0154640,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Chancroids,C0007947,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Acute gonococcal cervicitis,C0153195,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Gonococcal endocarditis,C0153227,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Septic arthritis haemophilus,C0860048,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Enterobacter pneumonia,C1096258,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Arthropathy associated with infection,C0157749,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Staphylococcal bacteraemia,C0152965,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Meningitis due to Klebsiella mobilis,C1719906,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Gonococcal meningitis,C0153225,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Rhinoscleroma,C0035468,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Escherichia coli septicemia,C0276088,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Klebsiella cystitis,C0520775,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Intraabdominal Infections,C1112209,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Streptococcal meningitis,C0154639,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Meningococcal meningitis,C0025294,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Endometritis,C0014179,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,"Arthritis, Bacterial",C1692886,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Gonococcal joint infection,C0153216,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Lower respiratory tract infection,C0149725,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Escherichia coli urinary tract infection,C0577708,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Salmonella sepsis,C0152486,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Bacterial sepsis,C0684256,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,"Meningitis, Escherichia coli",C0338395,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Haemophilus influenzae pneumonia,C0276026,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Staphylococcal Pneumonia,C0032308,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Pelvic Inflammatory Disease,C0242172,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Gonorrhea of pharynx,C0149966,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Haemophilus parainfluenzae pneumonia,C0877633,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Gonorrhea,C0018081,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Female genital tract infection,C1263758,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Streptococcus pyogenes infection,C0554628,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,"Pneumonia, Bacterial",C0004626,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Escherichia coli Infections,C0014836,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Acute gonococcal urethritis,C0275652,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Infection of bone,C2242472,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Gonorrhea of rectum,C0275665,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Streptococcal sepsis,C0152964,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Acute gonococcal endometritis,C0153196,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Haemophilus influenzae type b infection,C2028293,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,"Meningitis, Pneumococcal",C0025295,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Proteus urinary tract infection,C0577709,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Haemophilus sepsis,C0854324,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,"Meningitis, Bacterial",C0085437,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Enterobacteriaceae Infections,C0014347,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Bacterial infection due to Klebsiella pneumoniae,C0343402,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Ceftriaxone,DB01212,Infective otitis media,C0729586,Approved,,,51,564,1984-12-21,True,,repurposed-success,confirmation
Fomepizole,DB01213,Accidental poisoning by methyl alcohol,C0261439,Approved,,,1,1233,1997-12-04,True,,repurposed-success,confirmation
Fomepizole,DB01213,Ethylene glycol poisoning (disorder),C0413194,Approved,,,1,1233,1997-12-04,True,,repurposed-success,confirmation
Metipranolol,DB01214,"Glaucoma, Open-Angle",C0017612,Approved,,,1,1779,1989-12-29,True,,repurposed-success,confirmation
Metipranolol,DB01214,Ocular Hypertension,C0028840,Approved,,,1,1779,1989-12-29,True,,repurposed-success,confirmation
Finasteride,DB01216,Prostatic Hypertrophy,C1739363,Approved,,,1,1171,1992-06-19,True,,repurposed-success,confirmation
Finasteride,DB01216,"Alopecia, Male Pattern",C4083212,Approved,,,1,1171,1992-06-19,True,,repurposed-success,confirmation
Anastrozole,DB01217,Hormone receptor positive malignant neoplasm of breast,C1562029,Approved,,,0,210,1995-12-27,True,,original-approval,confirmation
Halofantrine,DB01218,"Malaria, Falciparum",C0024535,Approved,,,0,1350,1992-07-24,True,,original-approval,discovery
Dantrolene,DB01219,Malignant hyperpyrexia due to anesthesia,C0024591,Approved,,,2,780,1974-01-15,True,,repurposed-success,discovery
Dantrolene,DB01219,Muscle Spasticity,C0026838,Approved,,,2,780,1974-01-15,True,,repurposed-success,discovery
Dantrolene,DB01219,Muscle spasticity of spinal origin,C1562430,Approved,,,2,780,1974-01-15,True,,repurposed-success,discovery
Rifaximin,DB01220,Hepatic Encephalopathy,C0019151,Approved,,,2,2379,2004-05-25,True,,repurposed-success,discovery
Rifaximin,DB01220,Irritable bowel syndrome with diarrhea,C0348898,Approved,,,2,2379,2004-05-25,True,,repurposed-success,discovery
Rifaximin,DB01220,Diarrhoea predominant irritable bowel syndrome,C1262211,Approved,,,2,2379,2004-05-25,True,,repurposed-success,discovery
Aminophylline,DB01223,Lung diseases,C0024115,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Status Asthmaticus,C0038218,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Asthma night-time symptoms,C1273489,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Asthma,C0004096,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Bronchitis,C0006277,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Pulmonary Emphysema,C0034067,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Asthma-chronic obstructive pulmonary disease overlap syndrome,C4038730,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Bronchial Spasm,C0006266,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Aminophylline,DB01223,Asthma attack,C0347950,Approved,,,8,2620,1940-04-19,True,,repurposed-success,confirmation
Quetiapine,DB01224,Schizophrenia,C0036341,Approved,,,4,2337,1997-09-26,True,,repurposed-success,discovery
Quetiapine,DB01224,"Depression, Bipolar",C0005587,Approved,,,4,2337,1997-09-26,True,,repurposed-success,discovery
Quetiapine,DB01224,Bipolar Disorder,C0005586,Approved,,,4,2337,1997-09-26,True,,repurposed-success,discovery
Quetiapine,DB01224,"Bipolar affective disorder, current episode manic",C0338873,Approved,,,4,2337,1997-09-26,True,,repurposed-success,discovery
Quetiapine,DB01224,Bipolar disorder in remission,C0270425,Approved,,,4,2337,1997-09-26,True,,repurposed-success,discovery
Enoxaparin,DB01225,Deep Vein Thrombosis,C0149871,Approved,,,0,4879,1993-03-29,True,,original-approval,discovery
Levomethadyl Acetate,DB01227,Opiate Addiction,C0524662,Approved,,,0,1571,1993-07-09,True,,original-approval,confirmation
Encainide,DB01228,Premature ventricular contractions,C0151636,Approved,,,0,1007,1987-01-01,True,,original-approval,discovery
Paclitaxel,DB01229,Kaposi Sarcoma,C0036220,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,"Glaucoma, Open-Angle",C0017612,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Carcinoma breast stage IV,C0278488,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Malignant neoplasm of ovary,C1140680,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Ocular Hypertension,C0028840,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Non-Small Cell Lung Carcinoma,C0007131,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Hypertensive disease,C0020538,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Breast Carcinoma,C0678222,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Paclitaxel,DB01229,Secondary malignant neoplasm of pancreas,C0346976,Approved,,,8,2044,1992-12-29,True,,repurposed-success,discovery
Diphenidol,DB01231,Vertigo,C0042571,Approved,,,0,313,1967-04-05,True,,original-approval,confirmation
Saquinavir,DB01232,HIV Infections,C0019693,Approved,,,0,2422,1995-12-06,True,,original-approval,discovery
Metoclopramide,DB01233,Gastroesophageal reflux disease,C0017168,Approved,,,2,1782,1979-02-07,True,,repurposed-success,confirmation
Metoclopramide,DB01233,Chemotherapy-induced nausea and vomiting,C0401160,Approved,,,2,1782,1979-02-07,True,,repurposed-success,confirmation
Metoclopramide,DB01233,Gastroparesis due to diabetes mellitus,C0267176,Approved,,,2,1782,1979-02-07,True,,repurposed-success,confirmation
Levodopa,DB01235,"Parkinson Disease, Postencephalitic",C0030568,Approved,,,2,1567,1970-06-04,True,,repurposed-success,confirmation
Levodopa,DB01235,Parkinsonian Disorders,C0242422,Approved,,,2,1567,1970-06-04,True,,repurposed-success,confirmation
Levodopa,DB01235,Parkinson Disease,C0030567,Approved,,,2,1567,1970-06-04,True,,repurposed-success,confirmation
Bromodiphenhydramine,DB01237,Rhinorrhea,C1260880,Approved,,,3,404,1954-04-28,True,,repurposed-success,discovery
Bromodiphenhydramine,DB01237,Coughing,C0010200,Approved,,,3,404,1954-04-28,True,,repurposed-success,discovery
Bromodiphenhydramine,DB01237,Common Cold,C0009443,Approved,,,3,404,1954-04-28,True,,repurposed-success,discovery
Bromodiphenhydramine,DB01237,Nasal congestion (finding),C0027424,Approved,,,3,404,1954-04-28,True,,repurposed-success,discovery
Aripiprazole,DB01238,Bipolar disorder in remission,C0270425,Approved,,,4,242,2002-11-15,True,,repurposed-success,discovery
Aripiprazole,DB01238,Autistic Disorder,C0004352,Approved,,,4,242,2002-11-15,True,,repurposed-success,discovery
Aripiprazole,DB01238,Mixed bipolar I disorder,C0236780,Approved,,,4,242,2002-11-15,True,,repurposed-success,discovery
Aripiprazole,DB01238,Schizophrenia,C0036341,Approved,,,4,242,2002-11-15,True,,repurposed-success,discovery
Aripiprazole,DB01238,"Bipolar affective disorder, current episode manic",C0338873,Approved,,,4,242,2002-11-15,True,,repurposed-success,discovery
Chlorprothixene,DB01239,Schizophrenia,C0036341,Approved,,,0,623,1967-06-19,True,,original-approval,confirmation
Epoprostenol,DB01240,Pulmonary arterial hypertension,C2973725,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Pulmonary Hypertension,C0020542,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Rhinorrhea,C1260880,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Coughing,C0010200,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Nasal congestion (finding),C0027424,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Allergic rhinitis (disorder),C2607914,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Rhinitis,C0035455,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Epoprostenol,DB01240,Common Cold,C0009443,Approved,,,7,1034,1995-09-20,True,,repurposed-success,confirmation
Gemfibrozil,DB01241,Hypertriglyceridemia,C0020557,Approved,,,0,1285,1981-12-21,True,,original-approval,discovery
Clomipramine,DB01242,Obsessive-Compulsive Disorder,C0028768,Approved,,,0,701,1989-12-29,True,,original-approval,discovery
Chloroxine,DB01243,Scurfiness of scalp,C0423775,Approved,,,1,611,1976-10-19,True,,repurposed-success,confirmation
Chloroxine,DB01243,Seborrheic dermatitis,C0036508,Approved,,,1,611,1976-10-19,True,,repurposed-success,confirmation
Bepridil,DB01244,Angina Pectoris,C0002962,Approved,,,0,342,1990-12-28,True,,original-approval,confirmation
Alimemazine,DB01246,Sneezing,C0037383,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Rhinorrhea,C1260880,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Allergic rhinitis (disorder),C2607914,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Allergic Conjunctivitis,C0009766,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Angioedema,C0002994,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Nasal congestion (finding),C0027424,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Symptomatic dermographism,C0343065,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Urticaria,C0042109,Approved,,,8,2749,,False,,repurposed-success,confirmation
Alimemazine,DB01246,Pruritus,C0033774,Approved,,,8,2749,,False,,repurposed-success,confirmation
Isocarboxazid,DB01247,Major Depressive Disorder,C1269683,Approved,,,0,1490,1959-07-01,True,,original-approval,confirmation
Docetaxel,DB01248,Cancer of Head and Neck,C0278996,Approved,,,5,939,1995-11-27,True,,repurposed-success,confirmation
Docetaxel,DB01248,Breast Carcinoma,C0678222,Approved,,,5,939,1995-11-27,True,,repurposed-success,confirmation
Docetaxel,DB01248,Non-Small Cell Lung Carcinoma,C0007131,Approved,,,5,939,1995-11-27,True,,repurposed-success,confirmation
Docetaxel,DB01248,Carcinoma breast stage IV,C0278488,Approved,,,5,939,1995-11-27,True,,repurposed-success,confirmation
Docetaxel,DB01248,Malignant neoplasm of stomach,C0024623,Approved,,,5,939,1995-11-27,True,,repurposed-success,confirmation
Docetaxel,DB01248,Malignant neoplasm of prostate,C0376358,Approved,,,5,939,1995-11-27,True,,repurposed-success,confirmation
Olsalazine,DB01250,Ulcerative colitis in remission,C3697010,Approved,,,0,1988,1990-07-31,True,,original-approval,discovery
Gliquidone,DB01251,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,,0,1302,,False,,original-approval,discovery
Mitiglinide,DB01252,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,,0,1818,2011-04-22,True,,original-approval,confirmation
Ergonovine,DB01253,Postpartum Hemorrhage,C0032797,Approved,,,0,1042,,False,,original-approval,confirmation
Dasatinib,DB01254,Philadelphia chromosome positive chronic myelogenous leukemia,C0279543,Approved,,,4,785,2006-06-28,True,,repurposed-success,discovery
Dasatinib,DB01254,Philadelphia chromosome-positive acute lymphoblastic leukemia,C1960397,Approved,,,4,785,2006-06-28,True,,repurposed-success,discovery
Dasatinib,DB01254,Blast Phase,C0005699,Approved,,,4,785,2006-06-28,True,,repurposed-success,discovery
Dasatinib,DB01254,"Leukemia, Myeloid, Chronic-Phase",C0023474,Approved,,,4,785,2006-06-28,True,,repurposed-success,discovery
Dasatinib,DB01254,"Leukemia, Myeloid, Accelerated Phase",C0023472,Approved,,,4,785,2006-06-28,True,,repurposed-success,discovery
Lisdexamfetamine,DB01255,Attention deficit hyperactivity disorder,C1263846,Approved,,,1,4135,2007-02-23,True,,repurposed-success,confirmation
Lisdexamfetamine,DB01255,Binge eating disorder,C0596170,Approved,,,1,4135,2007-02-23,True,,repurposed-success,confirmation
